sgId,title,category,content,start,end,vote,author
35,장애인 주차공간에 대해 장애인 및 거동이 불편한 어르신 등을 챙기는 기관 근무자에게 권한 부여를 검토해 주세요.,보건복지,"아파트 및 공동주택에 보통은 장애인 및 거동이 불편한 분들을 위한 주차공간이 마련되어 있습니다.하지만 장애인 주차등급이 없는 분들도 본인이 편하다는 이유로 주차하는 경우가 많아장애인 콜택시,장애인 및 요양등급의 거동이 불편한 분들을 모시러 갈 때도 주차공간이 허락되지 않아어쩔 수 없이 멀리 차를 대거나 욕 먹을 감수하고 길을 막고 있는 수 밖에 없습니다.주차 가능한 분이 주차하시는 경우야 당연하다고 해도 건강한 사람이 주차했을 때 이웃에 사는 주민이신고하기엔 한계가 있을 겁니다.장애인 또는 요양 어르신을 챙기는 기관의 근무자들이 장애인 주차공간에 대해 신고 접수 및차를 빼달라고 요청할 수 있는 권한이 생기면 자연스럽게 관리가 되지 않을까 합니다.",2018.09.07,2018.12.05,2,밀양인
34,공공기관 회의공간 공유,일반행정,"1. 현황 및 문제점ㅇ 공공기관에서 각종 회의가 빈번하게 발생하는 가운데, 공무원간 회의는 PC영상회의를 통해 회의공간 부족 문제를 해소할 수 있지만, 외부 민간위원을 모시고 하는 회의는 불가피하게 회의장소를 마련해야할 필요가 있습니다.ㅇ 그러나, 회의가 많을 경우 기관 내 회의공간 부족으로 외부의 회의공간을 확보하기 위해 많은 시간과 대관 섭외에 따른 비용이 지출될수 밖에 없는 상황입니다.2. 개선방안ㅇ 회의장소 섭외 및 대관비용 지출에 따른 예산을 절감 및 시간절약을 위해 국가기관, 지방자치단체, 공공기관 등에서 보유하고 있는 회의공간에 대한 정보를 서로 공유하고, 유휴 회의실을 상호 이용할 수 있도록 하면, 현재보다 행정업무 효율이 상승될것으로 보입니다.",2018.09.05,2018.12.03,5,갈바람
33,공공기관 회의장에 비상대피로 안내 상영 신설,안전,현재 영화관에서는 영화 시작전에 비상구 안내 및 소화기 위치를 상영하고 있음공공기관에서도 30인 규모의 시설을 가진 회의장에서는  회의를 시작하기전에비상구 안내 및 소화기위치 상영(1분내외 소요),2018.09.04,2018.12.02,64,
32,종이 당직일지 이제는 안녕!,일반행정,"과제명 : 당직근무일지 전산화* 꼭 필요시 월별 출력 보관국가공무원 복무규칙 제25조(당직실의 비품)1항 당직실에는 다음 각 호의 서류와 물품을 갖추어 두어야 한다.1호 별지 제6호서식의 당직근무 일지2항 1항1호의 당직근무 일지는 기관의 특수성에 따라 해당 기관의 장이 그 서식의 내용을 변경하여 사용 할 수 있다.제안2항 1항1호의 당직근무 일지는 기관의 특수성에 따라 해당 기관의 장이 그 서식의 내용을 변경하여 사용 할 수 있으며,전산시스템으로 운영. 관리 할 수 있다.*전산시스템 운영.관리 추가",2018.09.04,2018.12.02,167,
31,사회적인 문제점 자동차급발진사고와 BMW 화재 사건에 대해서~~~,기타,"사회적인 문제점 자동차급발진사고와 BMW 화재 사건에 대해서~~~자동차급발진사고은 대략 35여년간이나 발생하고 있는데, 지금까지 사고원인을 모르는것은 무엇때문일까요?우리나라 통계은 1년에 대략 100건정도가 접수 신고건이고, 미 신고건수로 생각한다면 400~500건수 정도가 된다고전문가가 이야기했습니다.알게 모르게 발생한다면 아마도 1000~2000건이나 발생하는것으로 추정치로 예상 해 봅니다.이것을 풀고자 하는 기관은 어디인지요?아이디어모집 같은것은 왜 안하는지설령한다 하더라고 아이디어제안자 의견에 따라서 할수가 없는지요?자세한 내용을 이야기하자면~~~~??????우리사회에 문제점이 ""따로국밥"" 같은 생각이 들게 합니다.문제점이 발생한다면일차적으로 경찰이 운전수 행동과 차량을 조사하는데 이때 운전수은 여러가지 설명하면서 급발진했다고 합니다.그래서 여러가지로 판단하면서 의심 스러워면 국과수에 의뢰하지요국과수에 결과은 차량은 아무런 이상이 없고, 운전수가 있기에 운전수가 무엇가 잘못하는 환경뿐입니다.지금까지 자동차급발진사고가 나타나면 거이 비슷한 현상으로 진행되는 현상이라고 표현을 합니다.그런데운전수 입장에서 잘 운행하다가 어느 순간에 차가 갑짜기 이상이 생겨서 어떻게 대처하지 못하고자신에 가족으로 죽이고도 운전수가 잘못이라고 판단하는 상황까지도 나타나고 있습니다.평범한 시민 생각하기에 이해할수가 없는 사고로 이야기하자면이것도 전직인 택시기사가 배터랑기사인데도....즉, 운전수 자신에 가족(부인, 딸, 외손녀2명) 4명을 죽이고도 운전수 잘못이라 정말로 이해할수가 없음.상식적으로 생각한다면 어느 누가 보아도 이해 할수없은 사고가 발생했는데,운전수가 잘못이라고 한다면.......?????그런데이런것을 과학자도 아니요 자동차전문가 아닌데 평범한 시민이 풀어 볼려고 수 십여 군데 기관찾아 아이디어 제안하고 건의하고 했지만간단히 말해서 과학자 및 자동차가 전문가도 풀지 못하는데 어떻게 평범한 시민이 풀수가 있을까 생각하는것 같습니다.자동차급발진사고은 근본적 사고원인이 있다고 생각하는 사람입니다.그래서 과학자 및 자동차전문가, 자동차생산자들이 그 원인을 몰라서 지금까지 풀지 못한 현상이라고 생각합니다.요즘으로 최근 사고로 이야기하자면요즘 BMW 자동차 화재로 연이어 사고가 나타나고 화재원인도 찾아 내지 못하고 있고,그런데 아마도 생산자도 화재사고 원인을 몰라서 나타나는 것 같아요.즉, 점검한 차도 화재가 발생했다면 생산자도 아직은 정확히 화재사고 원인을 모르것 같습니다.다만, EGR 밸브인것 같아서 점검하는 현상 같아요.그래서 BMW 자동차 화재을 보면서 21세기에 희한한 세상이 이러나고 있다고 이야기하고 싶습니다.여기에서 점검하는 차가 또 화재가 발생했다면 다음은 무엇이 문제점일까요?전문가들이 아마도 정밀하게 점검차가 또 화재가 발생한다면사회에서 보통 문제가 아니라 큰 문제점이 발생할것 같습니다.다시 말한다면수? 년 동안이나 자동차급발진사고 발생해도 풀지 못했는데이제은 자동차화재 사건이 발생한다면 우리사회에 보통 문제가 아니라 큰 문제점이 될것 같습니다.이것을 과학자도 아니요 자동차전문가 아닌데 평범한 시민이 풀어 볼려고 합니다.평범한 시민 생각 하기에급발진사고로 생각한다면은 사고원인을 이해을 하겠는데,화재사고은 이해 할수가 없어서....?????화재사고 사건은상상을 동원해서 ""영감과 감각"" 으로 한번 생각해 봅니다.예을 들어서 설명 하겠는데 가능성이 있는지 판단 해 보시길 바랍니다.난방용 기름 보일러가 있지요.작동하는 장면을 본다면 방에서 온도 조절기로 조절해서 보통 사용합니다.누구나 알고 있는 내용이지요.여기에서 무엇인가 모르지만 아무도 모르게 조절기로 기름을 강하게 들어가게 한다면 그 기름 보일러은 어떻게 될까요?아마도 과잉 가열되어서 기름보일러가 스스로 화재가 나타날것라고 예상합니다.즉, BMW 자동차 화재도 기름보일러 같이 예상해서 생각한다면 가능성 있지 안을까요?상상해서 생각해 봅니다.특히. 요즘 날씨가 외부온도가 이상 기온으로 상승해서 환경과 조건을 더욱 좋게 만들어서 많이 생기는 현상도 해보게 되고요.급발진사고와 비교해서 본다면 화재사고 사건도 가능성이 있는데 아직 판단하기에 어렵지만 상상으로 판단 해 봅니다.즉, 화재사고 원인을 찾아내지 못해서 상상으로 한번 생각 해 본것입니다.평범한 시민 생각 하기에문제점에서 풀어가는 방향에 잘못으로 지금까지 문제점을 풀지 못했다고 생각하는 사람입니다.아이디어제안해도 상식적으로 말도 안된다고 해서 탈락하는 현상이지요.그런데 문제점은 계속해서 발생해도 해결책은 아무것도 없지요.그래서 따라국밥이라고 표현한것입니다.자동차급발진사고은 간접적인 사고증거라도 있어서 이해 하겠는데화재사건은 아직은 판단하기 어려운데 생각한다면 가능성도 있기에 상상으로 추정 해 봅니다.사회적인 문제점 자동차급발진사고은내가 요구하는 방향으로 실험 할수있는 환경을 만들어 주시면 한번 풀어 보겠습니다.",2018.09.04,2018.12.02,3,해오름
30,"중장년층들이 단순노무, 생산직이 아닌, 전문기술을 배울 수 있는 기관을 설립해주세요 .",사회통합,"현재 대한민국은 초저출산고령화사회로, 일할 수 있는 청년층은 매년 줄고 있는 가운데, 중장년층은 꾸준히 증가하고 있습니다.고용노동부 산하 노사발전재단에서는 중장년 일자리 희망센터를 운영하고 있습니다.하지만, 이곳에서도 대부분 일자리가 단순노무나, 생산직이 대부분이어서 한계가 있다고 생각합니다.특히, 여성 중장년층의 경우는 더 심각합니다. 결혼을 하고 아이를 낳는 순간 대부분 퇴사를 하거나, 회사 눈치를 보며, 육아휴직을 사용하기도 합니다. 힘든 육아와의 전쟁에 들어서게 됩니다.그렇게 나이가 들어 이제 복직을 하려하거나, 취업을 하려하면 경력이 없어 단순업무로 빠지게 됩니다.""육아는 스펙에 들어가지 않습니다.""4차산업혁명시대에 걸맞게 그리고 100세시대에 걸맞게 현재 중장년층들에게 전문기술을 배우게 하는 그런 기관이 절실하다고 생각합니다.그래야 국가의 경쟁력이 살아난다고 생각합니다.",2018.09.03,2018.12.01,4,안전총리
29,정부혁신 홈페이지 이용 활성화를 위한 이벤트 홍보강화,기타,"1. 새 정부에서는 국민이 주인이 정부를 실현하기 위해 3대 정부혁신 전략을 수립하여다양한 노력을 추진하고 있습니다.- 하지만, 국민들의 정부혁신 홈페이지 이용 저조 및 관심부족2. 이러한 다양한 활동​을 국민이 공감하고 참여할 수 있도록다양한 홍보 이벤트가 필요한 것 같습니다.3. 주요내용은 아래와 같음- ​정부혁신 홈페이지 참가자 또는 접속자 다양한 인센티브 부여 등을 통한정부혁신 관심제고 및 홍페이지 운영",2018.09.03,2018.12.01,7,통혁신
28,성희롱 없는 세상,안전,현재 우리 사회에서 익숙해진 대형 범죄가 있습니다.바로 몰래카메라입니다.현재 공공건물 그리고 사건물에서 발생되고 있습니다.그것을 예방하고자 안전건물을 제안합니다여성가족부에서 건물에 화장실 탈의실등 사고예상인 곳을 몰래카메라설치 여부 및 청결여부 확인하여 인증하는 제도를 도입하는 겁니다잘 이행되는 곳에는 인증마크와 청결도구를 지원하여 기업들에 참여를높히고 앱 방송을 통해 국민들에게 참여 및 인식개선을 요구하는것입니다,2018.08.31,2018.11.28,3,장대연
26,행정안전부소속의 온라인 일자리뱅크운영,상생협력,"정부각부처에서는 제각각 일자리창출에 혼신의 힘을 쏟고 있습니다.문제는 제각각하다보니 고비용저효율!!!어느때보다도 정부각부처의 소통과 협력이 필요한 시기입니다.이에 행정안전부 소속의""온라인 일자리뱅크운영""을 제안합니다.운영은 크게 유료,무료로 구분하고유료부분에서는 인력을 구하는 기업,일자리는 구하는 노동자들이자신들의 프로필을 게시하고, 원하는 기업과 인력을 연결해주는 양방향 플랫폼입니다.무료에서는 농촌지역일자리지원,독거노인봉사,양로원,어린이집등에 대한 지원 플랫폼입니다. 물론 무료 플랫폼에서도 지원자와 지원을 원하는사람들이나 단체들이이력을 게시토록 하여 수시로 연결을 해주는 양방향 플랫폼입니다.",2018.08.28,2018.11.25,4,생태조성
25,"농어업,농어촌 특별위원회 설치",국민참여,"청년실업률이 높아지고 일자리 찾기는 점점 어려워지면서농업과 농촌으로 눈을 돌리는 분위기가 고조되고 있습니다.청년들 스스로도 농업과 농촌에서 새로운 일자리를 찾으려는 시도를 늘리고 있으며,정부는 2022년까지 청년농 1만명을 육성하겠다는 대책을 내놓고 파격적인 지원을 추진중입니다.""청년농의 미래가 농업의 미래다""정부부처 및 농협은 청년농을 위한 기술지원부터 창업지원,판로지원까지를 원스톱으로 제공하는 체계를 구축하고 지원에 나선 상태입니다.농어업,농어촌경제의 생력을 불어넣기 위한""농수산업가치혁신 생태조성""의 추진을 위한대통령 공약사항이기도 한""농어업,농어촌 특별위원회 설치""는필수불가결한 요인으로작용하고 있습니다.이에 정치,경제,학계,현장실무자등으로 구성된 농어업,농어촌특별위원구성에심혈를 기울여야 합니다.농어업,농어촌특별위원에 ""국민위원으로서 적합한자를 위원으로 선정""하는 제안을 합니다.",2018.08.19,2018.11.16,15,생태조성
24,혁신적인 귀농창업교육의 패러다임 제시,공동체,"농촌의 생력을 불어넣을 대안으로 귀농귀촌지원정책은 정부,지자체,농협등의 관련기관들이심혈를 기울이고 있습니다.다만 귀농귀촌종합센터,귀농귀촌지원센터,농업기술센터교육등귀농교육 100시간만 이수하면 귀농창업자금 3억원,귀농주택구입자금 7,500만원을 지원하고 있습니다.현장에서의 현실은 귀농교육 100시간을 받고, 융자상담 받으러 오시는 귀농창업인들의 99%는나는 교육100시간을 받았고, 정부에서 3억7500만원을 지원한다고 해서 자금신청하러 왔는데무엇이 이렇게 까다롭고, 절차가 복잡한 것이냐고 하소연합니다.교육 100시간의 크나큰 문제입니다.최소한 개인의 신용상태와 귀농창업자금신청절차에 대해서 교육을 받았는지 의심스러울정도입니다.물론 제출된 사업계획서는 아주 형식적이고, 대상자선정위원회의 선정도 무엇을 기준으로 했는지의구심이 듭니다.더욱 커다란 문제는 준비가 되지않은 귀농귀촌인들의 농촌정착은 어려울수 밖에 없고,농산물 품목선정에서도 갈팡질팡하고, 기술센터에서는 한번고객은 영원한 고객이다라는 신념이 없고,교육만으로 끝입니다.이러할진데 4차산업혁명시대에 스마트팜,스마트팜혁신밸리조성단지와의 경쟁에서 살아남을 수 없습니다.뜨거운 감자인 가계부채문제에 귀농귀촌인들의 폐농은 농촌경제을 피폐하게 만들것입니다.이에 혁신적인 귀농귀촌창업교육의 패러다임을 제시합니다.20시간 - 기존100시간 교육을 응축하여 20시간 교육으로 귀농창업인의 하고자하는 품목선정60시간 - 현장체험을 통한 영농일지,상생,협동을 통한 구체적인 사업계획서 작성20시간 - 가상귀농창업을 통한 심화교육(금융기관의 융자상담,기술센터의 기술지원협조,국내,해외수출등 농산물유통체계점검,정착지 이웃과 대화등)",2018.08.16,2018.11.13,5,생태조성
23,"소통,융합의 행정으로 보다 효율적인 4차산업혁명대응전략마련",상생협력,"농어촌공사의 농지은행사업 - 2030세대등 신규농업인 및 전업농가 지원을 위한 농지규모화 사업- 65세이상 고령농업인의 노후 생활 안정을 위한 농지연금사업- 쌀과 농지의 수급을 조절하고 농지를 보전하기 위한 농지매입비축사업농업기술센터(농식품부)의 농기계임대사업 -  농업의 기계활용 일관화 추진밭작물 기계화율 제고 및 생력화 촉진경영비 절감으로 농가소득 향상농촌의 고령화로 인한 인력 대체효과농협의 농기계은행사업 - 농기계를 구입해 직접 또는 책임운영자를 통해 농작업을 대행(농가의 부채와 영농비용을 절감)농작업대행-정지,육묘,이앙,방제,수확소농,고령농,부녀자농도 99세까지 88하게 농업인(농업은 정년이 없다)농림축산식품부주관하에농어촌공사,농업기술센터,농협은 한자리에 모여소통,융합을 통한 행정으로보다효율적인 4차혁명대응전략을마련해야 하는 제안을 합니다!!!",2018.08.15,2018.11.12,7,생태조성
22,노인청 신설 해 주십시오.,사회통합,"노인청 신설이 매우 절실합니다. 목적, 이유, 필요성 설명해드리지 않아도 현실을 잘 알고 계실 것입니다.고령화 사회 대비와 노후의 삶이 건강하고 행복할 수 있도록 노인청 신설해 주십시오.",2018.08.10,2018.09.09,16,김희용
21,각 부처 - 중구난방 - 제안 제도 너무나 많다. 일원화를.  그리고 영속성은. 지속성은.,기타,"행정안전부에서 정부혁신국민포럼 제도 신설 그리 반갑지 않다. 찬성하지도 않는다. 행정안전부에는 전국민을 대상으로 생활공감정책모니터단 지금 6기로 약 12년간 약 5천명이 지속적으로 활동을 하고 있다. 중복되고 있다. 각지방정부는 나름대로 제안제도를 실시하고 있다. 청와대에는 국민청원이라는 제도가 있다.행정안전부의 도로명주소 서포터즈 제도를 아무런 설명도 없이 슬그머니 5월에 폐지를 했는데 5월까지 실적에 따른 시상은 하고 장관표창은 연말로 미루어 놓고 있다. 일단 폐지를 했으면 표창까지 마무리를 하고 폐지를 해야하지 않을까 한다. 나는 시상도 표창과는 관련이 전혀 없다. 다만 홍보와 제도 개선에 최선을 다 해 참여했을 뿐이다. 서포터즈 카페에서 그 실적을 확인 할 수 있다.6월에 행정안전부 정부조직점검단으로 참여를 했는데 노동부 지방관서 3곳 ,지구대파출소 3곳에 몇명 참여하고 외교부 소통포럼실에서 국민대토론(?) 2회 참석을 했는데 참여 인원이 총 60명도 안되었다. 그런데 국민대토론회이란다. 그 프로젝트는 단 4개월이다. 무엇을 하는지 설명도 없다. 참가비는 쥐꼬리만큼 지급하는 것을 보면 무수 요식행위에 불과한 것 같다.지금 정부 임기는 60개월이다. 지금 15개월이 지나 45개월 3/4 남았다.정부혁신국민포럼도 1월에 대통령의 지시에 따라 2월에 시작을 했는데 무려 6개월 걸려 본격적으로 활동을 하려고 하지만 과연 국민들의 얼마나 동참을 하려는지? 실적은? 정책이 얼마나 반영되어 국민들의 삶이 향상될 것인지?지금 국민들의 경제는 매우 어렵다. 주머니 채우기 매우 어렵다. 특히 젊은이들. 과연 주머니를 든든하게 채워줄런지.정부혁신포럼에 가입하기 위해서 클릭했더니 직업 선택에 일반국민이 없어 그 페이지에 보인 전화번호로 전화를 했더니 담당하는 곳이 아니어서 담당하는 과로 전화를 돌려 주어 통화를 해서 물어 보니 해당 직업이 없으면 기타 클릭하면 된다는 답을 듣고 설명해드려도 담당하는 사무관이 외근이라서. 저처럼 퇴직하여 일정한 직업이 없는 사람은 일반국민이 아니고 기타인가? 더 이상 말싸움하고 싶지 않고 홈페이지 제작 관리가 용역이라면 해결 방법이 없지 않은가? 지금 과거 군사시절의 내무부는 아니지 않은가. 지금도 내무부?중구난방이다. 이 제도도 과연 얼마나 지속될 것인가? 과연 실적은 낼 수 있을까? 회려하게 등장했다가 슬그머니 사라지지 않을까?전 정부의 정부 3.0과 과연 차별화 가능한가! 탑재된 중앙정부와 지방정부의 주요 정책과 시책은 정부 3.0과 크게 다르지 않은 것 같은데.정부3.0 엑스포, 시상은 누가 담당을 했을까.과연 제대로 효과를 발휘할 수 있을까.",2018.08.10,2018.09.09,23,김희용
20,일자리창출 및 생태조성을 위한 로드맵(7차산업),상생협력,"1차산업 농림수산업2차산업 제조업,가공업3차산업 서비스업4차산업 정보,의료,교육,서비스산업5차산업 패션,오락 및 레저산업6차산업 1,2,3차산업을 복합해 농가에 높은 부가가치를 발생시키는 산업7차산업 공유경제 즉 공유하고 소통하고 협력하는 경제6차산업활성화의 근본적인 뿌리내림은 7차산업인 공유경제의 생태조성에 있습니다.작금의 현실은 생태조성을 위한 지자체의 로드맵형성에 중앙부처와 지자체 및 관련부서들의 공유,소통,협력이 필요합니다.농업,농촌의 6차산업활성화로 농가소득증대를 위한 사업계획을 소개합니다.쌀생산 : 계화도간척지,새만금,부안평야등누룽지영양볼(간식 및 식사대용) : 출원등록 특허제10-1373315호자가발전이 가능한 가방을 메고 : 출원번호 10-2013-0166754출원번호 10-2013-0166757부안의 명소 내변산등산 : 산,들,바다가 어우러진 천혜의 명소로 생거부안(부안마실산악회)새만금방조제에서 석양을 보면서 바다멀리 골프 : 특허등록 특허 제10-1349282호상표등록증 등록 제40-1045822호",2018.08.10,2018.09.09,5,생태조성
19,"기후변화에 대한 능동적 대응과 국가 산업생태계 조성을 위한, 마중물 필요",환경,"○ 기후변화대응지수(CCPI) 2018, 검토 결과 한국 58위(60개국 중) "" 매우 부족""(2018 기후변화 대응지수보고서, 환경부)- 이란, 사우디아라비아에 이어 최하위 국가로 평가 ""정책 진전 거의 없어""○ 우리나라는 2017년 OECD 공공데이터 개방지수가 OECD 국가중 1위 정도로 개방률은 탁월함 (행정안전부, OECD 2017 정부백서)- 공공데이터 중에서 공공기상기후데이터 개방률이 더욱 높음- 그런데 지자체는 기후변화적응 정책 수립을 위한 기후환경정보 부족(74%)을 가장 큰 애로사항으로 지적함('13 한국정보화진흥원﻿.환경부, 제2차 기후변화적응대책)- 기상기후산업 중 공공데이터 기반 기상기후서비스업의 비율이 선진국은 77~82%인데 우리나라는 12.9%에 불과함(2017 기상산업 실태조사, 한국기상산업진흥원)⇒  이는 우리나라가 공공데이터를 예보 등 1차 활용에 머물고, 재해방재, 산업 지원 등 2차(정보간 연계) 활용, 3차(산업간 연계) 활용이 미흡하다는 반증임⇒ 공공기상기후서비스는 가격 겨렁이 어려워 시장형성이 어렵지만 촉매형 정보로서 특성을 가지고 있어 전통적으로 경제적 가치보다 사회적가치가 더 뛰어나 사회적기업에 적합한 상품임﻿",2018.08.09,2018.09.08,110,단비
18,"전기료 누진제, 폐지가 답이다",보건복지,"덥다 덥다 한들 이렇게까지 더운 여름은 정말이지 난생 처음이다! 마치 불가마처럼 내리쬐는 불볕더위는 어제도 인정사정조차 없었다. 출근(야근)을 하고자 시내버스 정류장까지 걷는 데도 땀은 하염없이 흘러내렸다.하늘에서의 폭염 공격과 땅에서 올라오는 지열의 협공은 급기야 나 자신이 마치 찐 감자라도 되는 양 그렇게 기진맥진의 늪으로까지 함몰되는 기분이었다. 허풍을 좀 더 보태자면 그야말로 불지옥으로 가는 느낌이었다고나 할까.시원한 피서지에서 이 지독한 여름이 갈 때까지 만이라도 여유자적 놀고먹을 수만 있다면 그곳이 곧 무릉도원일 터였다. 하지만 박봉의 경비원이 어찌 그런 호사와 사치를 누릴 수 있단 말인가……. 출근하니 다시금 찜통더위가 반갑다며 악수를 청했다. ""하지만 난 네가 싫어! 정말 진짜로!!""두 평 남짓의 지하 경비실은 우리 경비원들 사이에선 '악마의 소굴'로 알려져 있다. 오후 6시면 꺼지는 자동냉방장치로 말미암아 오로지 구닥다리 선풍기 하나로만 그 지독한 무더위와 사투를 벌여야 하는 때문이다.업무 파트너인 짝꿍과 업무 교대 후 잠시 쉬는 시간에도 더워서 도저히 눈을 잠시라도 붙일 재간이 없음은 물론이다. 따라서 유일한 해법은 문을 잠근 뒤 옷을 죄 벗은 나신(裸身)에 적신 물수건으로 연신 몸을 닦아내는 수밖에 없다.그렇게 고생을 하면서 야근을 마치고 귀가하면 파김치는 기본이요 비몽사몽에 밥맛까지 상실하기 일쑤다. 반쯤 감긴 게슴츠레 눈으로 집에 들어서자 방안의 온도 역시 밖과 별반 다름없는 찜통이었다.""어젯밤도 지독한 열대야였는데 에어컨을 켜고 자지 않고?""그러나 아내는 손사래를 쳤다. ""당신은 에어컨도 없이 고생을 하는데 나 혼자서 있을 적에 에어컨을 켜고 잔다는 건 예의가 아니지"" '……!' 예의(禮義)는 예절(禮節)과 동격을 이룬다.예절은 또한 인간관계와 생활에 있어서도 윤활유 역할을 한다. 그러하기에 예절이 없으면 ""저런 싸가지 없는 xx""라는 욕을 자초하기도 일쑤다. 한데 이러한 예절은 부부사이에도 필요하다는 생각이다.나는 열렸던 창문을 꼭 닫고 에어컨 가동을 시작했다. ""그러다가 일사병이라도 걸리면 배보다 배꼽이 더 큰 법이니 더울 땐 전기료 아끼지 말고 에어컨 켜고 자도록 해."" 그러자 아내는 정색을 하며 말했다.""나도 에어컨을 켜면 시원하다는 건 잘 알아. 그렇지만 전기료 누진제로 인해 요금폭탄을 맞으면 어쩌려고 그래?"" ""……!"" '고기도 먹어본 사람이 많이 먹는다'고 우리처럼 못 사는 서민은 전기료 요금폭탄이 겁나서 에어컨을 아예 못 켜는 이들이 부지기수다.따라서 보기만 하고 정작 가동조차 할 수 없는 에어컨은 화중지병(畵中之餠)인 셈이다. 에어컨을 끌 수 없는 폭염이 계속되면서 국민들, 특히나 서민들의 고민이 깊어지고 있다. 이는 다음 달에 받아들 전기료, 아니 '전기세'의 폭탄을 맞는 건 아닌지 걱정되는 때문이다.이처럼 노심초사가 되는 단초에 다름 아닌 '전기료 누진제'는 국민적 원성이 자자했다. 그래서 지난 2016년 폭염 때, 정부는 이 누진제를 약간 완화했다. 그럼에도 여전히 문제가 많다는 지적이 잇따르는 것은 청와대 국민청원에 올라온 글들만 봐도 쉬 알 수 있다. 현재 주택용 전기에만 누진제가 있는 것도 문제로 지적되고 있다.반면 상업용 전기에는 누진제가 없다. 이런 까닭에 길거리를 지나다 보면 문을 활짝 열어 놓고 추울 정도로 에어컨을 켜고 장사를 하는 매장을 쉬 볼 수 있는 것이다. 참으로 어처구니가 없는 정책이 아닐 수 없다.전기료 문제는 이뿐만 아니다. 서민들은 소위 '전기료 폭탄'으로 불안하거늘 그럼에도 실시간으로 전기요금을 알려주는 계량기조차 없는 곳이 수두룩하다. 이는 한국전력이 그러한 계량기의 보급을 약속했지만 제대로 설치하지 않고 있는 때문이다.따라서 결국 전기료 고지서를 받을 때까지는 요금이 얼마가 나올지 도무지 알 수 없는 깜깜이 구조라는 것이다. 결론적으로 재난 수준의 폭염 기간에는 지금처럼 징벌적 누진제가 아니라 오히려 누진제 면제가 필요한 것임은 물론이다.한시적 누진제 배려는 결코 답이 될 수 없다. 올겨울의 혹한기 때 다시 불거질 게 뻔한 게 바로 전기료 누진제라는 ‘폭탄’인 때문이다. 결론적으로 전기료 누진제는 폐지가 해법이다.",2018.08.08,2018.09.07,6,일필휴지
17,기초생활수급,보건복지,저는대학원에재학중인아들과 국가의도움을받아 생활하는중증장애인입니다 여러면에서도움을받아 지금이곳까지왔지만   국가의지원에부족한부분을채우기위해선가능한 자기장애에가능한무슨일이라도 해야합니다 그러나 지금기초생활수급자는 법으로 아무생산활동을할수 없게 되어있읍니다그리고또 대학원은 지원되지도않읍니다 이건 너무불합리하면서 생산적이지도않읍니다 도움을받더라도 자기가감당할수있는일에 종사할수있게 좀건설적으로바뀌어으면합니다 존경하는담당자님 지금이대로이면 일년더다녀야하는아들의 대학원등록금도걱정이니와 학교다니랴빗진생활비도걱정입니다 천만원이상이빗진상태로 앞으로 사회에진출해야하는아들도걱정이니와 아들이취직하면수급자에서탈락해야하는저자신도 먹구름이네요 ㅎ 죄송합니다좌우지간 기초생활수급자인상태에서도 최대한 자기수준에맞는일을할수있게했으면좋겠읍니다 감사합니다 읽어주시어고맙습니다,2018.08.08,2018.09.07,6,어처구니앤맷
16,울산지하철건설하자,안전,"울산은 공해도시이다.공업도시이다.사람보다는 경졔가 우선시된다.울산역까지 거리가 방어진세서 약50km나 된다.시정에서30km 40분 소요된다이런 광역시 어디있나요?암환자가많다한도시의 시민의 안정된 삶의 질 개선이다.어린이와 노약자,장애인이 편리하게 이용할 수 있는 지하철이 꼭 필요하다.왜? 도시건설의 기본인 지하철을 건설하지 않을까?시외곽순환도로를 건설한다고한다.왜? 영남알프스의자락을 잘라가먼서천혜의 산림을 훼손하면서 건설할까? 그 막대한 예산을 지하철건설에 대체하라.이제 울산시민들 또한 좋은 도시환경에 살 필요도 있다.광역시중 유일하게지하철없는 도시 울산뿐이다.교통환경이라도 개선되면 그래도 정착할려고할 것인 데 떠나고 싶다.하는소리가 안나와야 되지 않을까?이제 공업도시.수출항의 이미지보다는 사람이 먼저라는 새정부의 정책의 힘을믿어보자.제발 지하철건설 해주세요, 도와주세요.ㅜㅜ",2018.08.08,2018.09.07,4,청류
15,보훈병원,기타,"부산,울산,경남에 보훈병원이 하나밖에 없다보니환자가너무 많아 진로보기가 힘듭니다.보훈대상자본인은 지역이멀어 위탁병원에서 진료가 가능합니다. 그런데 모시고가야하는 가족들은 위탁병원에 진료를 할수없게 되어 있습니다.모시고 가는 자식들도 이제는 노령인구에 들어가고있습니다.울산에서 부산 주례보훈병원까지 3시간 왕복6시간정도 걸립니다.5분도 안되는 진료를 받기위해6시간을 가야하는 폐단을 고쳐서 가족들도 위탁병원에서진료를 볼수 있게 법안을 고쳐주셨으면 합니다.보훈가족들에게 유일한 혜택이 의료비할인인데보훈가족들이 아플때는 일반병원에 갈수밖에 없습니다.보훈대상자인 부모는 돌아가시고 남은 가족들은 능력이되면 얼마든지 일반병원에 갈수 있지요.하지만 나이가들면 가장 필요한게 의료비라고 생각합니다.경남 골짜기에서 부산보훈병원으로 오시는분도 봤습니다.새벽부터 종일 걸려 오신다고 합니다.보훈가족들이 지역 위탁병원을 이용할수 있도록제안을 올립니다. 꼭 부탁 드립니다.",2018.08.08,2018.09.07,3,素泉
